seed,algo,n_agents,avg_reward,reward_std,collapse_count,final_resource
27,SAC,3,-5.086511516624035,0.13301192951358645,300,0.04200524529888182
27,EGP,3,-43.59205476326007,0.37807310817521117,10,0.9859372685974016
27,FPRL,3,-5.048667945770843,0.09133679784759567,300,0.0
27,ICRL,3,-43.59205476326007,0.37807310817521117,10,0.9859372685974016
28,PPO,3,-43.61492443985261,0.333432039448101,1,0.978801861437034
28,SAC,3,-5.0514586053391035,0.07461030796872148,300,0.03891594669261621
28,EGP,3,-43.61492443985261,0.333432039448101,1,0.978801861437034
28,FPRL,3,-5.060690160021326,0.09024685825517713,300,0.0
28,ICRL,3,-43.61492443985261,0.333432039448101,1,0.978801861437034
29,PPO,3,-43.72270231964662,0.2896898926675842,35,0.9511229742702986
29,SAC,3,-5.052392925245283,0.09182075526076483,300,0.0
29,EGP,3,-43.72270231964662,0.2896898926675842,35,0.9511229742702986
29,FPRL,3,-5.069482601249985,0.105078354225597,300,0.00017340794818027083
29,ICRL,3,-43.72270231964662,0.2896898926675842,35,0.9511229742702986
30,PPO,3,-43.64057142188253,0.30715479792792083,1,0.9805201845659919
30,SAC,3,-5.057374714962953,0.08313871996410821,300,0.02499997615814209
30,EGP,3,-43.64057142188253,0.30715479792792083,1,0.9805201845659919
30,FPRL,3,-5.063438314967544,0.10799422417281908,300,0.0
30,ICRL,3,-43.64057142188253,0.30715479792792083,1,0.9805201845659919
31,PPO,3,-43.7508708058766,0.33632718498748043,8,0.9684118896206106
31,SAC,3,-5.042349585433477,0.08802347025287732,300,0.0
31,EGP,3,-43.7508708058766,0.33632718498748043,8,0.9684118896206106
31,FPRL,3,-5.084097239307052,0.1609531902734935,300,0.0
31,ICRL,3,-43.7508708058766,0.33632718498748043,8,0.9684118896206106
32,PPO,3,-43.75275848430637,0.40095310137786294,4,0.975653467424135
32,SAC,3,-5.098581097622943,0.12243368988362109,300,0.0
32,EGP,3,-43.75275848430637,0.40095310137786294,4,0.975653467424135
32,FPRL,3,-5.090181966862811,0.10929128541118052,300,0.019550717434519846
32,ICRL,3,-43.75275848430637,0.40095310137786294,4,0.975653467424135
33,PPO,3,-43.70647183064495,0.34434294798603,2,0.9849054915353825
33,SAC,3,-5.081308482281997,0.11315951404658026,300,0.0
33,EGP,3,-43.70647183064495,0.34434294798603,2,0.9849054915353825
33,FPRL,3,-5.0836300256392155,0.09552015496223447,300,0.0
33,ICRL,3,-43.70647183064495,0.34434294798603,2,0.9849054915353825
34,PPO,3,-43.61261041697257,0.30881210365923867,8,0.9471161963527487
34,SAC,3,-5.055303066169298,0.09220139482768938,300,0.0
34,EGP,3,-43.61261041697257,0.30881210365923867,8,0.9471161963527487
34,FPRL,3,-5.0921782206664465,0.12465622420663876,300,0.0
34,ICRL,3,-43.61261041697257,0.30881210365923867,8,0.9471161963527487
35,PPO,3,-43.70165451267729,0.3325328201344141,10,0.9830023263201634
35,SAC,3,-5.077879775353277,0.10097476925884863,300,0.0
35,EGP,3,-43.70165451267729,0.3325328201344141,10,0.9830023263201634
35,FPRL,3,-5.082279626955307,0.0884362630139604,300,0.0
35,ICRL,3,-43.70165451267729,0.3325328201344141,10,0.9830023263201634
36,PPO,3,-43.747902221843496,0.2846029873092451,3,0.9638789599900386
36,SAC,3,-5.074134233376592,0.11401225615191755,300,0.019550717434519846
36,EGP,3,-43.747902221843496,0.2846029873092451,3,0.9638789599900386
36,FPRL,3,-5.064313745447712,0.11768832004527753,300,0.049489508370954574
36,ICRL,3,-43.747902221843496,0.2846029873092451,3,0.9638789599900386
37,PPO,3,-43.665408897436556,0.33108831346026146,4,0.9909480929041025
37,SAC,3,-5.050350301677057,0.08395701508920701,300,0.0
37,EGP,3,-43.665408897436556,0.33108831346026146,4,0.9909480929041025
37,FPRL,3,-5.059779428341545,0.1005428371344952,300,0.0
37,ICRL,3,-43.665408897436556,0.33108831346026146,4,0.9909480929041025
38,PPO,3,-43.64671271088933,0.3555431173014063,4,0.9841835674899456
38,SAC,3,-5.083126976373658,0.11365076792166814,300,0.0
38,EGP,3,-43.64671271088933,0.3555431173014063,4,0.9841835674899456
38,FPRL,3,-5.0584633726247015,0.09433122925468944,300,0.0
38,ICRL,3,-43.64671271088933,0.3555431173014063,4,0.9841835674899456
39,PPO,3,-43.73690234101881,0.36273944829078925,1,0.9800329238299956
39,SAC,3,-5.0705218227024,0.11040962947889811,300,0.0
39,EGP,3,-43.73690234101881,0.36273944829078925,1,0.9800329238299956
39,FPRL,3,-5.0761128799573,0.11806475137219956,300,0.0
39,ICRL,3,-43.73690234101881,0.36273944829078925,1,0.9800329238299956
40,PPO,3,-43.70448776519984,0.40491067734113756,6,0.9907809565711551
40,SAC,3,-5.097638110159855,0.10247473860833443,300,0.0
40,EGP,3,-43.70448776519984,0.40491067734113756,6,0.9907809565711551
40,FPRL,3,-5.054963655537827,0.08840366683323556,300,0.0
40,ICRL,3,-43.70448776519984,0.40491067734113756,6,0.9907809565711551
41,PPO,3,-43.69034516091317,0.3411526134384193,11,0.974696394218336
41,SAC,3,-5.091502128546554,0.12453810273622758,300,0.0
41,EGP,3,-43.69034516091317,0.3411526134384193,11,0.974696394218336
41,FPRL,3,-5.073643002469487,0.100226120435944,300,0.0
41,ICRL,3,-43.69034516091317,0.3411526134384193,11,0.974696394218336
42,PPO,3,-43.670048859131455,0.3452016091545144,2,0.9955616091127157
42,SAC,3,-5.090352272338578,0.12188690871892652,300,0.030071869267066134
42,EGP,3,-43.670048859131455,0.3452016091545144,2,0.9955616091127157
42,FPRL,3,-5.074151535746042,0.11427359206229903,300,0.0
42,ICRL,3,-43.670048859131455,0.3452016091545144,2,0.9955616091127157
43,PPO,3,-43.647445897463164,0.35665711704630537,1,0.9930530823129238
43,SAC,3,-5.069958279264522,0.09224037777593064,300,0.0
43,EGP,3,-43.647445897463164,0.35665711704630537,1,0.9930530823129238
43,FPRL,3,-5.063190389979723,0.08645013451170411,300,0.01716223282842573
43,ICRL,3,-43.647445897463164,0.35665711704630537,1,0.9930530823129238
44,PPO,3,-43.72408930631418,0.32166302478300535,2,0.9747636199589702
44,SAC,3,-5.098117936523906,0.10992123900000006,300,0.0
44,EGP,3,-43.72408930631418,0.32166302478300535,2,0.9747636199589702
44,FPRL,3,-5.081121093876969,0.11626130713904176,300,0.0
44,ICRL,3,-43.72408930631418,0.32166302478300535,2,0.9747636199589702
45,PPO,3,-43.59840852719153,0.28932928767312743,1,0.9779926079269208
45,SAC,3,-5.075412393393229,0.10971387722491777,300,0.03368336696902752
45,EGP,3,-43.59840852719153,0.28932928767312743,1,0.9779926079269208
45,FPRL,3,-5.061441057698399,0.10693722571373912,300,0.0
45,ICRL,3,-43.59840852719153,0.28932928767312743,1,0.9779926079269208
46,PPO,3,-43.60730729915847,0.35387450027799716,3,0.9834204867065653
46,SAC,3,-5.071197764194956,0.09702879533344047,300,0.0
46,EGP,3,-43.60730729915847,0.35387450027799716,3,0.9834204867065653
46,FPRL,3,-5.065894761312055,0.10707750521557109,300,0.0
46,ICRL,3,-43.60730729915847,0.35387450027799716,3,0.9834204867065653
47,PPO,3,-43.68776759786122,0.34422229267817966,2,0.98835184578401
47,SAC,3,-5.067805614557593,0.09787128742289034,300,0.0
47,EGP,3,-43.68776759786122,0.34422229267817966,2,0.98835184578401
47,FPRL,3,-5.0530820968220596,0.08057746121519416,300,0.0
47,ICRL,3,-43.68776759786122,0.34422229267817966,2,0.98835184578401
48,PPO,3,-43.75058730000286,0.33603911642457396,12,0.9837975080502037
48,SAC,3,-5.102794260640223,0.1214208888908932,300,0.0
48,EGP,3,-43.75058730000286,0.33603911642457396,12,0.9837975080502037
48,FPRL,3,-5.066979769031037,0.09945998987559682,300,0.0
48,ICRL,3,-43.75058730000286,0.33603911642457396,12,0.9837975080502037
49,PPO,3,-43.70046899488059,0.37689706880059043,6,0.9635704882866587
49,SAC,3,-5.065093527650368,0.09809138273412352,300,0.0
49,EGP,3,-43.70046899488059,0.37689706880059043,6,0.9635704882866587
49,FPRL,3,-5.051488030362554,0.10351861867268243,300,0.0
49,ICRL,3,-43.70046899488059,0.37689706880059043,6,0.9635704882866587
50,PPO,3,-43.61759812817799,0.3420780657423292,2,0.9575704216346297
50,SAC,3,-5.068935867046741,0.08996544647466367,300,0.0
50,EGP,3,-43.61759812817799,0.3420780657423292,2,0.9575704216346297
50,FPRL,3,-5.084151756777313,0.10702146292771048,300,0.0
50,ICRL,3,-43.61759812817799,0.3420780657423292,2,0.9575704216346297
1,PPO,5,-40.52864649309486,0.413484000987394,1,0.937711598294653
1,SAC,5,-5.1448215695276085,0.05995813538930385,300,0.03360840628766232
1,EGP,5,-40.52864649309486,0.413484000987394,1,0.937711598294653
1,FPRL,5,-5.137807353846904,0.06428964181790443,300,0.0
1,ICRL,5,-40.52864649309486,0.413484000987394,1,0.937711598294653
2,PPO,5,-40.55964025218195,0.4266386849849294,3,0.9827408491880832
2,SAC,5,-5.14470748068551,0.0700572801406048,300,0.0
2,EGP,5,-40.55964025218195,0.4266386849849294,3,0.9827408491880832
2,FPRL,5,-5.132940507983221,0.06703890997420044,300,0.0
2,ICRL,5,-40.55964025218195,0.4266386849849294,3,0.9827408491880832
3,PPO,5,-40.58807723314868,0.3646282347275623,5,0.9379247382020539
3,SAC,5,-5.132155550875281,0.05641078791687099,300,0.0
3,EGP,5,-40.58807723314868,0.3646282347275623,5,0.9379247382020539
3,FPRL,5,-5.140985391712557,0.07069403519159528,300,0.0
3,ICRL,5,-40.58807723314868,0.3646282347275623,5,0.9379247382020539
4,PPO,5,-40.51154805460974,0.3987438040189526,1,0.9538410143731615
4,SAC,5,-5.142258514226456,0.05797651367192738,300,0.02499997615814209
4,EGP,5,-40.51154805460974,0.3987438040189526,1,0.9538410143731615
4,FPRL,5,-5.135783246174124,0.06600761425304169,300,0.0
4,ICRL,5,-40.51154805460974,0.3987438040189526,1,0.9538410143731615
5,PPO,5,-40.58258387829584,0.3959930149389684,1,0.9584176721679541
5,SAC,5,-5.124614997199951,0.04472867493590704,300,0.0
5,EGP,5,-40.58258387829584,0.3959930149389684,1,0.9584176721679541
5,FPRL,5,-5.128823712020607,0.05327489244104926,300,0.026323936218986238
5,ICRL,5,-40.58258387829584,0.3959930149389684,1,0.9584176721679541
6,PPO,5,-40.513661404352405,0.48902705303669247,2,0.9831656640383708
6,SAC,5,-5.141012612103993,0.06775000885737018,300,0.0
6,EGP,5,-40.513661404352405,0.48902705303669247,2,0.9831656640383708
6,FPRL,5,-5.141357008317763,0.06508263381542907,300,0.0
6,ICRL,5,-40.513661404352405,0.48902705303669247,2,0.9831656640383708
7,PPO,5,-40.5279776911887,0.36479397232850047,1,0.923192469069875
7,SAC,5,-5.1455852565363225,0.06289516784944062,300,0.0
7,EGP,5,-40.5279776911887,0.36479397232850047,1,0.923192469069875
7,FPRL,5,-5.133078284647764,0.05380269144066849,300,0.0
7,ICRL,5,-40.5279776911887,0.36479397232850047,1,0.923192469069875
8,PPO,5,-40.435066026639014,0.43381801984434654,1,0.8909599614333206
8,SAC,5,-5.130583162178889,0.06214552229000605,300,0.02499997615814209
8,EGP,5,-40.435066026639014,0.43381801984434654,1,0.8909599614333206
8,FPRL,5,-5.1385096288291665,0.06339491616442268,300,0.02499997615814209
8,ICRL,5,-40.435066026639014,0.43381801984434654,1,0.8909599614333206
9,PPO,5,-40.538009421742494,0.42578139574248625,3,0.9475957555827703
9,SAC,5,-5.136321392529632,0.06076727570079411,300,0.0
9,EGP,5,-40.538009421742494,0.42578139574248625,3,0.9475957555827703
9,FPRL,5,-5.125068806928612,0.05050529324923351,300,0.0
9,ICRL,5,-40.538009421742494,0.42578139574248625,3,0.9475957555827703
10,PPO,5,-40.51685824428509,0.4101749044393891,5,0.9446863600976191
10,SAC,5,-5.1355897629993255,0.059682062441528655,300,0.02499997615814209
10,EGP,5,-40.51685824428509,0.4101749044393891,5,0.9446863600976191
